OrderID	OrderDate	Order_ShippedDate	Order_Freight	Order_ShipCity	Order_ShipCountry	Order_UnitPrice	Order_Quantity	Order_Amount	ProductName	Employee_LastName	Employee_FirstName	Employee_Title	CompanyName	Customer_ContactName	Customer_City	Customer_Country	Customer_Phone
479	2017-11-03 00:00:00.000	2017-12-05 00:00:00.000	16.56	London	UK	22	25	550	Chef Anton's Cajun Seasoning	Peacock	Margaret	Sales Representative	Eastern Connection	Ann Devon	London	UK	(171) 555-0297
479	2017-11-03 00:00:00.000	2017-12-05 00:00:00.000	16.56	London	UK	21	5	105	Queso Cabrales	Peacock	Margaret	Sales Representative	Eastern Connection	Ann Devon	London	UK	(171) 555-0297
480	2017-11-03 00:00:00.000	2017-12-05 00:00:00.000	89.9	Reggio Emilia	Italy	39	20	780	Alice Mutton	Fuller	Andrew	Vice President, Sales	Reggiani Caseifici	Maurizio Moroni	Reggio Emilia	Italy	0522-556721
480	2017-11-03 00:00:00.000	2017-12-05 00:00:00.000	89.9	Reggio Emilia	Italy	38	10	380	Gnocchi di nonna Alice	Fuller	Andrew	Vice President, Sales	Reggiani Caseifici	Maurizio Moroni	Reggio Emilia	Italy	0522-556721
480	2017-11-03 00:00:00.000	2017-12-05 00:00:00.000	89.9	Reggio Emilia	Italy	55	10	550	Raclette Courdavault	Fuller	Andrew	Vice President, Sales	Reggiani Caseifici	Maurizio Moroni	Reggio Emilia	Italy	0522-556721
481	2017-11-04 00:00:00.000	2017-11-11 00:00:00.000	58.33	São Paulo	Brazil	25.89	15	388.35	Nord-Ost Matjeshering	Peacock	Margaret	Sales Representative	Queen Cozinha	Lúcia Carvalho	São Paulo	Brazil	(11) 555-1189
481	2017-11-04 00:00:00.000	2017-11-11 00:00:00.000	58.33	São Paulo	Brazil	18.4	6	110.4	Boston Crab Meat	Peacock	Margaret	Sales Representative	Queen Cozinha	Lúcia Carvalho	São Paulo	Brazil	(11) 555-1189
481	2017-11-04 00:00:00.000	2017-11-11 00:00:00.000	58.33	São Paulo	Brazil	24	12	288	Pâté chinois	Peacock	Margaret	Sales Representative	Queen Cozinha	Lúcia Carvalho	São Paulo	Brazil	(11) 555-1189
481	2017-11-04 00:00:00.000	2017-11-11 00:00:00.000	58.33	São Paulo	Brazil	34	15	510	Camembert Pierrot	Peacock	Margaret	Sales Representative	Queen Cozinha	Lúcia Carvalho	São Paulo	Brazil	(11) 555-1189
482	2017-11-04 00:00:00.000	2017-11-14 00:00:00.000	141.06	I. de Margarita	Venezuela	18	50	900	Chai	Callahan	Laura	Inside Sales Coordinator	LINO-Delicateses	Felipe Izquierdo	I. de Margarita	Venezuela	(8) 34-56-12
482	2017-11-04 00:00:00.000	2017-11-14 00:00:00.000	141.06	I. de Margarita	Venezuela	10	30	300	Sir Rodney's Scones	Callahan	Laura	Inside Sales Coordinator	LINO-Delicateses	Felipe Izquierdo	I. de Margarita	Venezuela	(8) 34-56-12
482	2017-11-04 00:00:00.000	2017-11-14 00:00:00.000	141.06	I. de Margarita	Venezuela	16.25	40	650	Valkoinen suklaa	Callahan	Laura	Inside Sales Coordinator	LINO-Delicateses	Felipe Izquierdo	I. de Margarita	Venezuela	(8) 34-56-12
483	2017-11-05 00:00:00.000	2017-11-14 00:00:00.000	20.12	Marseille	France	17.45	15	261.75	Pavlova	Buchanan	Steven	Sales Manager	Bon app'	Laurence Lebihan	Marseille	France	91.24.45.40
483	2017-11-05 00:00:00.000	2017-11-14 00:00:00.000	20.12	Marseille	France	12.5	3	37.5	Gorgonzola Telino	Buchanan	Steven	Sales Manager	Bon app'	Laurence Lebihan	Marseille	France	91.24.45.40
483	2017-11-05 00:00:00.000	2017-11-14 00:00:00.000	20.12	Marseille	France	21.05	10	210.5	Louisiana Fiery Hot Pepper Sauce	Buchanan	Steven	Sales Manager	Bon app'	Laurence Lebihan	Marseille	France	91.24.45.40
484	2017-11-06 00:00:00.000	2017-11-14 00:00:00.000	96.65	Bern	Switzerland	10	40	400	Sir Rodney's Scones	King	Robert	Sales Representative	Chop-suey Chinese	Yang Wang	Bern	Switzerland	0452-076545
484	2017-11-06 00:00:00.000	2017-11-14 00:00:00.000	96.65	Bern	Switzerland	53	30	1590	Manjimup Dried Apples	King	Robert	Sales Representative	Chop-suey Chinese	Yang Wang	Bern	Switzerland	0452-076545
485	2017-11-06 00:00:00.000	2017-11-07 00:00:00.000	16.97	Marseille	France	18	20	360	Lakkalikööri	Leverling	Janet	Sales Representative	Bon app'	Laurence Lebihan	Marseille	France	91.24.45.40
486	2017-11-07 00:00:00.000	2017-11-10 00:00:00.000	110.11	Luleå	Sweden	23.25	16	372	Tofu	Davolio	Nancy	Sales Representative	Berglunds snabbköp	Christina Berglund	Luleå	Sweden	0921-12 34 65
486	2017-11-07 00:00:00.000	2017-11-10 00:00:00.000	110.11	Luleå	Sweden	45.6	20	912	Rössle Sauerkraut	Davolio	Nancy	Sales Representative	Berglunds snabbköp	Christina Berglund	Luleå	Sweden	0921-12 34 65
486	2017-11-07 00:00:00.000	2017-11-10 00:00:00.000	110.11	Luleå	Sweden	7	25	175	Filo Mix	Davolio	Nancy	Sales Representative	Berglunds snabbköp	Christina Berglund	Luleå	Sweden	0921-12 34 65
487	2017-11-07 00:00:00.000	2017-11-12 00:00:00.000	1.63	Campinas	Brazil	25	30	750	Grandma's Boysenberry Spread	Fuller	Andrew	Vice President, Sales	Gourmet Lanchonetes	André Fonseca	Campinas	Brazil	(11) 555-9482
487	2017-11-07 00:00:00.000	2017-11-12 00:00:00.000	1.63	Campinas	Brazil	25.89	15	388.35	Nord-Ost Matjeshering	Fuller	Andrew	Vice President, Sales	Gourmet Lanchonetes	André Fonseca	Campinas	Brazil	(11) 555-9482
487	2017-11-07 00:00:00.000	2017-11-12 00:00:00.000	1.63	Campinas	Brazil	18	20	360	Lakkalikööri	Fuller	Andrew	Vice President, Sales	Gourmet Lanchonetes	André Fonseca	Campinas	Brazil	(11) 555-9482
488	2017-11-10 00:00:00.000	2017-11-21 00:00:00.000	45.97	San Francisco	USA	28.5	20	570	Sirop d'érable	Suyama	Michael	Sales Representative	Let's Stop N Shop	Jaime Yorres	San Francisco	USA	(415) 555-5938
488	2017-11-10 00:00:00.000	2017-11-21 00:00:00.000	45.97	San Francisco	USA	13	2	26	Original Frankfurter grüne Soße	Suyama	Michael	Sales Representative	Let's Stop N Shop	Jaime Yorres	San Francisco	USA	(415) 555-5938
489	2017-11-11 00:00:00.000	2017-11-21 00:00:00.000	44.1	Cork	Ireland	21.05	40	842	Louisiana Fiery Hot Pepper Sauce	Dodsworth	Anne	Sales Representative	Hungry Owl All-Night Grocers	Patricia McKenna	Cork	Ireland	2967 542
489	2017-11-11 00:00:00.000	2017-11-21 00:00:00.000	44.1	Cork	Ireland	7.75	20	155	Rhönbräu Klosterbier	Dodsworth	Anne	Sales Representative	Hungry Owl All-Night Grocers	Patricia McKenna	Cork	Ireland	2967 542
490	2017-11-11 00:00:00.000	2017-11-18 00:00:00.000	7.79	Reims	France	6	4	24	Konbu	Fuller	Andrew	Vice President, Sales	Vins et alcools Chevalier	Paul Henriot	Reims	France	26.47.15.10
490	2017-11-11 00:00:00.000	2017-11-18 00:00:00.000	7.79	Reims	France	9.65	12	115.8	Jack's New England Clam Chowder	Fuller	Andrew	Vice President, Sales	Vins et alcools Chevalier	Paul Henriot	Reims	France	26.47.15.10
491	2017-11-12 00:00:00.000	2017-11-18 00:00:00.000	2.91	Paris	France	17.45	3	52.35	Pavlova	Fuller	Andrew	Vice President, Sales	Spécialités du monde	Dominique Perrier	Paris	France	(1) 47.55.60.10
492	2017-11-12 00:00:00.000	2017-11-17 00:00:00.000	11.08	Reims	France	19	6	114	Inlagd Sill	Leverling	Janet	Sales Representative	Vins et alcools Chevalier	Paul Henriot	Reims	France	26.47.15.10
492	2017-11-12 00:00:00.000	2017-11-17 00:00:00.000	11.08	Reims	France	7	18	126	Filo Mix	Leverling	Janet	Sales Representative	Vins et alcools Chevalier	Paul Henriot	Reims	France	26.47.15.10
493	2017-11-13 00:00:00.000	2017-11-25 00:00:00.000	81.88	Seattle	USA	45.6	5	228	Rössle Sauerkraut	Peacock	Margaret	Sales Representative	White Clover Markets	Karl Jablonski	Seattle	USA	(206) 555-4112
493	2017-11-13 00:00:00.000	2017-11-25 00:00:00.000	81.88	Seattle	USA	18	35	630	Steeleye Stout	Peacock	Margaret	Sales Representative	White Clover Markets	Karl Jablonski	Seattle	USA	(206) 555-4112
493	2017-11-13 00:00:00.000	2017-11-25 00:00:00.000	81.88	Seattle	USA	9.5	40	380	Røgede sild	Peacock	Margaret	Sales Representative	White Clover Markets	Karl Jablonski	Seattle	USA	(206) 555-4112
493	2017-11-13 00:00:00.000	2017-11-25 00:00:00.000	81.88	Seattle	USA	38	14	532	Gnocchi di nonna Alice	Peacock	Margaret	Sales Representative	White Clover Markets	Karl Jablonski	Seattle	USA	(206) 555-4112
494	2017-11-14 00:00:00.000	2017-11-18 00:00:00.000	10.96	Colchester	UK	19	15	285	Chang	Peacock	Margaret	Sales Representative	Around the Horn	Thomas Hardy	London	UK	(171) 555-7788
495	2017-11-14 00:00:00.000	2017-11-18 00:00:00.000	243.73	Tsawassen	Canada	10	20	200	Aniseed Syrup	Leverling	Janet	Sales Representative	Bottom-Dollar Markets	Elizabeth Lincoln	Tsawassen	Canada	(604) 555-4729
495	2017-11-14 00:00:00.000	2017-11-18 00:00:00.000	243.73	Tsawassen	Canada	34	50	1700	Camembert Pierrot	Leverling	Janet	Sales Representative	Bottom-Dollar Markets	Elizabeth Lincoln	Tsawassen	Canada	(604) 555-4729
495	2017-11-14 00:00:00.000	2017-11-18 00:00:00.000	243.73	Tsawassen	Canada	34.8	35	1218	Mozzarella di Giovanni	Leverling	Janet	Sales Representative	Bottom-Dollar Markets	Elizabeth Lincoln	Tsawassen	Canada	(604) 555-4729
496	2017-11-17 00:00:00.000	2017-11-21 00:00:00.000	23.72	Colchester	UK	12	28	336	Spegesild	Davolio	Nancy	Sales Representative	Around the Horn	Thomas Hardy	London	UK	(171) 555-7788
497	2017-11-17 00:00:00.000	2017-11-24 00:00:00.000	69.19	Århus	Denmark	18.4	50	920	Boston Crab Meat	Suyama	Michael	Sales Representative	Vaffeljernet	Palle Ibsen	Århus	Denmark	86 21 32 43
498	2017-11-18 00:00:00.000	2017-11-27 00:00:00.000	3.52	Cunewalde	Germany	62.5	24	1500	Carnarvon Tigers	Dodsworth	Anne	Sales Representative	QUICK-Stop	Horst Kloss	Cunewalde	Germany	0372-035188
498	2017-11-18 00:00:00.000	2017-11-27 00:00:00.000	3.52	Cunewalde	Germany	19.45	16	311.2	Gula Malacca	Dodsworth	Anne	Sales Representative	QUICK-Stop	Horst Kloss	Cunewalde	Germany	0372-035188
498	2017-11-18 00:00:00.000	2017-11-27 00:00:00.000	3.52	Cunewalde	Germany	55	45	2475	Raclette Courdavault	Dodsworth	Anne	Sales Representative	QUICK-Stop	Horst Kloss	Cunewalde	Germany	0372-035188
498	2017-11-18 00:00:00.000	2017-11-27 00:00:00.000	3.52	Cunewalde	Germany	34.8	7	243.6	Mozzarella di Giovanni	Dodsworth	Anne	Sales Representative	QUICK-Stop	Horst Kloss	Cunewalde	Germany	0372-035188
499	2017-11-19 00:00:00.000	2017-11-21 00:00:00.000	31.43	Bern	Switzerland	6	6	36	Konbu	Davolio	Nancy	Sales Representative	Chop-suey Chinese	Yang Wang	Bern	Switzerland	0452-076545
499	2017-11-19 00:00:00.000	2017-11-21 00:00:00.000	31.43	Bern	Switzerland	14	28	392	Singaporean Hokkien Fried Mee	Davolio	Nancy	Sales Representative	Chop-suey Chinese	Yang Wang	Bern	Switzerland	0452-076545
499	2017-11-19 00:00:00.000	2017-11-21 00:00:00.000	31.43	Bern	Switzerland	49.3	9	443.7	Tarte au sucre	Davolio	Nancy	Sales Representative	Chop-suey Chinese	Yang Wang	Bern	Switzerland	0452-076545
499	2017-11-19 00:00:00.000	2017-11-21 00:00:00.000	31.43	Bern	Switzerland	36	40	1440	Gudbrandsdalsost	Davolio	Nancy	Sales Representative	Chop-suey Chinese	Yang Wang	Bern	Switzerland	0452-076545
500	2017-11-19 00:00:00.000	2017-11-26 00:00:00.000	117.33	Salzburg	Austria	12.5	8	100	Gorgonzola Telino	Suyama	Michael	Sales Representative	Piccolo und mehr	Georg Pipps	Salzburg	Austria	6562-9722
500	2017-11-19 00:00:00.000	2017-11-26 00:00:00.000	117.33	Salzburg	Austria	9.65	35	337.75	Jack's New England Clam Chowder	Suyama	Michael	Sales Representative	Piccolo und mehr	Georg Pipps	Salzburg	Austria	6562-9722
500	2017-11-19 00:00:00.000	2017-11-26 00:00:00.000	117.33	Salzburg	Austria	43.9	9	395.1	Vegie-spread	Suyama	Michael	Sales Representative	Piccolo und mehr	Georg Pipps	Salzburg	Austria	6562-9722
500	2017-11-19 00:00:00.000	2017-11-26 00:00:00.000	117.33	Salzburg	Austria	36	30	1080	Gudbrandsdalsost	Suyama	Michael	Sales Representative	Piccolo und mehr	Georg Pipps	Salzburg	Austria	6562-9722
501	2017-11-20 00:00:00.000	2017-11-28 00:00:00.000	232.55	Boise	USA	9	44	396	Tunnbröd	Leverling	Janet	Sales Representative	Save-a-lot Markets	Jose Pavarotti	Boise	USA	(208) 555-8097
501	2017-11-20 00:00:00.000	2017-11-28 00:00:00.000	232.55	Boise	USA	18.4	40	736	Boston Crab Meat	Leverling	Janet	Sales Representative	Save-a-lot Markets	Jose Pavarotti	Boise	USA	(208) 555-8097
501	2017-11-20 00:00:00.000	2017-11-28 00:00:00.000	232.55	Boise	USA	38	28	1064	Gnocchi di nonna Alice	Leverling	Janet	Sales Representative	Save-a-lot Markets	Jose Pavarotti	Boise	USA	(208) 555-8097
502	2017-11-20 00:00:00.000	2017-12-19 00:00:00.000	61.53	Cowes	UK	38	15	570	Gnocchi di nonna Alice	Peacock	Margaret	Sales Representative	Island Trading	Helen Bennett	Cowes	UK	(198) 555-8888
502	2017-11-20 00:00:00.000	2017-12-19 00:00:00.000	61.53	Cowes	UK	55	6	330	Raclette Courdavault	Peacock	Margaret	Sales Representative	Island Trading	Helen Bennett	Cowes	UK	(198) 555-8888
502	2017-11-20 00:00:00.000	2017-12-19 00:00:00.000	61.53	Cowes	UK	18	10	180	Lakkalikööri	Peacock	Margaret	Sales Representative	Island Trading	Helen Bennett	Cowes	UK	(198) 555-8888
503	2017-11-21 00:00:00.000	2017-11-24 00:00:00.000	79.3	Oulu	Finland	23.25	5	116.25	Tofu	Dodsworth	Anne	Sales Representative	Wartian Herkku	Pirkko Koskitalo	Oulu	Finland	981-443655
503	2017-11-21 00:00:00.000	2017-11-24 00:00:00.000	79.3	Oulu	Finland	9.5	40	380	Røgede sild	Dodsworth	Anne	Sales Representative	Wartian Herkku	Pirkko Koskitalo	Oulu	Finland	981-443655
503	2017-11-21 00:00:00.000	2017-11-24 00:00:00.000	79.3	Oulu	Finland	55	25	1375	Raclette Courdavault	Dodsworth	Anne	Sales Representative	Wartian Herkku	Pirkko Koskitalo	Oulu	Finland	981-443655
504	2017-11-24 00:00:00.000	2017-12-03 00:00:00.000	130.79	Genève	Switzerland	31.23	12	374.76	Gumbär Gummibärchen	Leverling	Janet	Sales Representative	Richter Supermarkt	Michael Holz	Genève	Switzerland	0897-034214
504	2017-11-24 00:00:00.000	2017-12-03 00:00:00.000	130.79	Genève	Switzerland	25.89	30	776.7	Nord-Ost Matjeshering	Leverling	Janet	Sales Representative	Richter Supermarkt	Michael Holz	Genève	Switzerland	0897-034214
504	2017-11-24 00:00:00.000	2017-12-03 00:00:00.000	130.79	Genève	Switzerland	16.25	20	325	Valkoinen suklaa	Leverling	Janet	Sales Representative	Richter Supermarkt	Michael Holz	Genève	Switzerland	0897-034214
504	2017-11-24 00:00:00.000	2017-12-03 00:00:00.000	130.79	Genève	Switzerland	15	15	225	Röd Kaviar	Leverling	Janet	Sales Representative	Richter Supermarkt	Michael Holz	Genève	Switzerland	0897-034214
505	2017-11-24 00:00:00.000	2017-11-28 00:00:00.000	1.39	London	UK	18	8	144	Chai	Fuller	Andrew	Vice President, Sales	North/South	Simon Crowther	London	UK	(171) 555-7733
505	2017-11-24 00:00:00.000	2017-11-28 00:00:00.000	1.39	London	UK	36	3	108	Gudbrandsdalsost	Fuller	Andrew	Vice President, Sales	North/South	Simon Crowther	London	UK	(171) 555-7733
506	2017-11-25 00:00:00.000	2017-11-27 00:00:00.000	7.7	Torino	Italy	9.5	4	38	Røgede sild	Leverling	Janet	Sales Representative	Franchi S.p.A.	Paolo Accorti	Torino	Italy	011-4988260
506	2017-11-25 00:00:00.000	2017-11-27 00:00:00.000	7.7	Torino	Italy	10	5	50	Longlife Tofu	Leverling	Janet	Sales Representative	Franchi S.p.A.	Paolo Accorti	Torino	Italy	011-4988260
507	2017-11-25 00:00:00.000	2017-11-27 00:00:00.000	2.38	Bergamo	Italy	18.4	3	55.2	Boston Crab Meat	Suyama	Michael	Sales Representative	Magazzini Alimentari Riuniti	Giovanni Rovelli	Bergamo	Italy	035-640230
508	2017-11-26 00:00:00.000	2017-11-28 00:00:00.000	16.71	Marseille	France	9.5	30	285	Zaanse koeken	Peacock	Margaret	Sales Representative	Bon app'	Laurence Lebihan	Marseille	France	91.24.45.40
508	2017-11-26 00:00:00.000	2017-11-28 00:00:00.000	16.71	Marseille	France	38	30	1140	Gnocchi di nonna Alice	Peacock	Margaret	Sales Representative	Bon app'	Laurence Lebihan	Marseille	France	91.24.45.40
508	2017-11-26 00:00:00.000	2017-11-28 00:00:00.000	16.71	Marseille	France	19.5	14	273	Ravioli Angelo	Peacock	Margaret	Sales Representative	Bon app'	Laurence Lebihan	Marseille	France	91.24.45.40
508	2017-11-26 00:00:00.000	2017-11-28 00:00:00.000	16.71	Marseille	France	36	25	900	Gudbrandsdalsost	Peacock	Margaret	Sales Representative	Bon app'	Laurence Lebihan	Marseille	France	91.24.45.40
509	2017-11-27 00:00:00.000	2017-12-02 00:00:00.000	73.21	Lander	USA	62.5	21	1312.5	Carnarvon Tigers	Callahan	Laura	Inside Sales Coordinator	Split Rail Beer & Ale	Art Braunschweiger	Lander	USA	(307) 555-4680
509	2017-11-27 00:00:00.000	2017-12-02 00:00:00.000	73.21	Lander	USA	19	20	380	Inlagd Sill	Callahan	Laura	Inside Sales Coordinator	Split Rail Beer & Ale	Art Braunschweiger	Lander	USA	(307) 555-4680
509	2017-11-27 00:00:00.000	2017-12-02 00:00:00.000	73.21	Lander	USA	12.5	6	75	Scottish Longbreads	Callahan	Laura	Inside Sales Coordinator	Split Rail Beer & Ale	Art Braunschweiger	Lander	USA	(307) 555-4680
509	2017-11-27 00:00:00.000	2017-12-02 00:00:00.000	73.21	Lander	USA	36	20	720	Gudbrandsdalsost	Callahan	Laura	Inside Sales Coordinator	Split Rail Beer & Ale	Art Braunschweiger	Lander	USA	(307) 555-4680
510	2017-11-27 00:00:00.000	2017-12-15 00:00:00.000	8.19	Boise	USA	14	30	420	Sasquatch Ale	Suyama	Michael	Sales Representative	Save-a-lot Markets	Jose Pavarotti	Boise	USA	(208) 555-8097
510	2017-11-27 00:00:00.000	2017-12-15 00:00:00.000	8.19	Boise	USA	55	7	385	Raclette Courdavault	Suyama	Michael	Sales Representative	Save-a-lot Markets	Jose Pavarotti	Boise	USA	(208) 555-8097
510	2017-11-27 00:00:00.000	2017-12-15 00:00:00.000	8.19	Boise	USA	49.3	30	1479	Tarte au sucre	Suyama	Michael	Sales Representative	Save-a-lot Markets	Jose Pavarotti	Boise	USA	(208) 555-8097
510	2017-11-27 00:00:00.000	2017-12-15 00:00:00.000	8.19	Boise	USA	33.25	24	798	Wimmers gute Semmelknödel	Suyama	Michael	Sales Representative	Save-a-lot Markets	Jose Pavarotti	Boise	USA	(208) 555-8097
511	2017-11-28 00:00:00.000	2017-12-04 00:00:00.000	138.17	Genève	Switzerland	31.23	20	624.6	Gumbär Gummibärchen	Leverling	Janet	Sales Representative	Richter Supermarkt	Michael Holz	Genève	Switzerland	0897-034214
511	2017-11-28 00:00:00.000	2017-12-04 00:00:00.000	138.17	Genève	Switzerland	7	60	420	Filo Mix	Leverling	Janet	Sales Representative	Richter Supermarkt	Michael Holz	Genève	Switzerland	0897-034214
511	2017-11-28 00:00:00.000	2017-12-04 00:00:00.000	138.17	Genève	Switzerland	15	40	600	Outback Lager	Leverling	Janet	Sales Representative	Richter Supermarkt	Michael Holz	Genève	Switzerland	0897-034214
512	2017-11-28 00:00:00.000	2017-12-12 00:00:00.000	11.99	México D.F.	Mexico	32	10	320	Mascarpone Fabioli	Leverling	Janet	Sales Representative	Ana Trujillo Emparedados y helados	Ana Trujillo	México D.F.	Mexico	(5) 555-4729
513	2017-12-01 00:00:00.000	2017-12-10 00:00:00.000	155.64	Bruxelles	Belgium	14	12	168	NuNuCa Nuß-Nougat-Creme	Peacock	Margaret	Sales Representative	Maison Dewey	Catherine Dewey	Bruxelles	Belgium	(02) 201 24 67
513	2017-12-01 00:00:00.000	2017-12-10 00:00:00.000	155.64	Bruxelles	Belgium	43.9	40	1756	Schoggi Schokolade	Peacock	Margaret	Sales Representative	Maison Dewey	Catherine Dewey	Bruxelles	Belgium	(02) 201 24 67
513	2017-12-01 00:00:00.000	2017-12-10 00:00:00.000	155.64	Bruxelles	Belgium	46	30	1380	Ipoh Coffee	Peacock	Margaret	Sales Representative	Maison Dewey	Catherine Dewey	Bruxelles	Belgium	(02) 201 24 67
514	2017-12-02 00:00:00.000	2017-12-08 00:00:00.000	18.66	Albuquerque	USA	14	35	490	NuNuCa Nuß-Nougat-Creme	Buchanan	Steven	Sales Manager	Rattlesnake Canyon Grocery	Paula Wilson	Albuquerque	USA	(505) 555-5939
514	2017-12-02 00:00:00.000	2017-12-08 00:00:00.000	18.66	Albuquerque	USA	7.75	18	139.5	Rhönbräu Klosterbier	Buchanan	Steven	Sales Manager	Rattlesnake Canyon Grocery	Paula Wilson	Albuquerque	USA	(505) 555-5939
515	2017-12-02 00:00:00.000	2017-12-09 00:00:00.000	328.74	Bräcke	Sweden	18	16	288	Chartreuse verte	Leverling	Janet	Sales Representative	Folk och fä HB	Maria Larsson	Bräcke	Sweden	0695-34 67 21
515	2017-12-02 00:00:00.000	2017-12-09 00:00:00.000	328.74	Bräcke	Sweden	9.5	30	285	Zaanse koeken	Leverling	Janet	Sales Representative	Folk och fä HB	Maria Larsson	Bräcke	Sweden	0695-34 67 21
515	2017-12-02 00:00:00.000	2017-12-09 00:00:00.000	328.74	Bräcke	Sweden	53	28	1484	Manjimup Dried Apples	Leverling	Janet	Sales Representative	Folk och fä HB	Maria Larsson	Bräcke	Sweden	0695-34 67 21
515	2017-12-02 00:00:00.000	2017-12-09 00:00:00.000	328.74	Bräcke	Sweden	38	60	2280	Gnocchi di nonna Alice	Leverling	Janet	Sales Representative	Folk och fä HB	Maria Larsson	Bräcke	Sweden	0695-34 67 21
516	2017-12-03 00:00:00.000	2017-12-08 00:00:00.000	37.35	Lille	France	10	40	400	Sir Rodney's Scones	Leverling	Janet	Sales Representative	Folies gourmandes	Martine Rancé	Lille	France	20.16.10.16
516	2017-12-03 00:00:00.000	2017-12-08 00:00:00.000	37.35	Lille	France	21	6	126	Gustaf's Knäckebröd	Leverling	Janet	Sales Representative	Folies gourmandes	Martine Rancé	Lille	France	20.16.10.16
516	2017-12-03 00:00:00.000	2017-12-08 00:00:00.000	37.35	Lille	France	4.5	20	90	Guaraná Fantástica	Leverling	Janet	Sales Representative	Folies gourmandes	Martine Rancé	Lille	France	20.16.10.16
517	2017-12-03 00:00:00.000	2017-12-08 00:00:00.000	145.45	Graz	Austria	10	20	200	Aniseed Syrup	Suyama	Michael	Sales Representative	Ernst Handel	Roland Mendel	Graz	Austria	7675-3425
517	2017-12-03 00:00:00.000	2017-12-08 00:00:00.000	145.45	Graz	Austria	18	130	2340	Chartreuse verte	Suyama	Michael	Sales Representative	Ernst Handel	Roland Mendel	Graz	Austria	7675-3425
518	2017-12-04 00:00:00.000	2017-12-09 00:00:00.000	42.74	Cunewalde	Germany	21.05	80	1684	Louisiana Fiery Hot Pepper Sauce	Leverling	Janet	Sales Representative	QUICK-Stop	Horst Kloss	Cunewalde	Germany	0372-035188
519	2017-12-05 00:00:00.000	2017-12-09 00:00:00.000	157.55	Köln	Germany	19	40	760	Chang	Peacock	Margaret	Sales Representative	Ottilies Käseladen	Henriette Pfalzheim	Köln	Germany	0221-0644327
519	2017-12-05 00:00:00.000	2017-12-09 00:00:00.000	157.55	Köln	Germany	30	35	1050	Uncle Bob's Organic Dried Pears	Peacock	Margaret	Sales Representative	Ottilies Käseladen	Henriette Pfalzheim	Köln	Germany	0221-0644327
519	2017-12-05 00:00:00.000	2017-12-09 00:00:00.000	157.55	Köln	Germany	12.5	40	500	Scottish Longbreads	Peacock	Margaret	Sales Representative	Ottilies Käseladen	Henriette Pfalzheim	Köln	Germany	0221-0644327
520	2017-12-05 00:00:00.000	2017-12-15 00:00:00.000	1.59	Charleroi	Belgium	14	2	28	Singaporean Hokkien Fried Mee	Peacock	Margaret	Sales Representative	Suprêmes délices	Pascale Cartrain	Charleroi	Belgium	(071) 23 67 22 20
521	2017-12-08 00:00:00.000	2017-12-15 00:00:00.000	146.32	Colchester	UK	21	4	84	Gustaf's Knäckebröd	Leverling	Janet	Sales Representative	Around the Horn	Thomas Hardy	London	UK	(171) 555-7788
521	2017-12-08 00:00:00.000	2017-12-15 00:00:00.000	146.32	Colchester	UK	12.5	50	625	Gorgonzola Telino	Leverling	Janet	Sales Representative	Around the Horn	Thomas Hardy	London	UK	(171) 555-7788
521	2017-12-08 00:00:00.000	2017-12-15 00:00:00.000	146.32	Colchester	UK	34	15	510	Camembert Pierrot	Leverling	Janet	Sales Representative	Around the Horn	Thomas Hardy	London	UK	(171) 555-7788
521	2017-12-08 00:00:00.000	2017-12-15 00:00:00.000	146.32	Colchester	UK	21.5	12	258	Fløtemysost	Leverling	Janet	Sales Representative	Around the Horn	Thomas Hardy	London	UK	(171) 555-7788
522	2017-12-08 00:00:00.000	2017-12-12 00:00:00.000	65.06	Århus	Denmark	9.65	30	289.5	Jack's New England Clam Chowder	Leverling	Janet	Sales Representative	Vaffeljernet	Palle Ibsen	Århus	Denmark	86 21 32 43
522	2017-12-08 00:00:00.000	2017-12-12 00:00:00.000	65.06	Århus	Denmark	7	15	105	Filo Mix	Leverling	Janet	Sales Representative	Vaffeljernet	Palle Ibsen	Århus	Denmark	86 21 32 43
522	2017-12-08 00:00:00.000	2017-12-12 00:00:00.000	65.06	Århus	Denmark	28.5	20	570	Sirop d'érable	Leverling	Janet	Sales Representative	Vaffeljernet	Palle Ibsen	Århus	Denmark	86 21 32 43
522	2017-12-08 00:00:00.000	2017-12-12 00:00:00.000	65.06	Århus	Denmark	49.3	15	739.5	Tarte au sucre	Leverling	Janet	Sales Representative	Vaffeljernet	Palle Ibsen	Århus	Denmark	86 21 32 43
523	2017-12-09 00:00:00.000	2017-12-17 00:00:00.000	5.32	Rio de Janeiro	Brazil	21	15	315	Queso Cabrales	Callahan	Laura	Inside Sales Coordinator	Hanari Carnes	Mario Pontes	Rio de Janeiro	Brazil	(21) 555-0091
524	2017-12-10 00:00:00.000	2018-01-02 00:00:00.000	11.19	Graz	Austria	21.5	16	344	Fløtemysost	Dodsworth	Anne	Sales Representative	Ernst Handel	Roland Mendel	Graz	Austria	7675-3425
525	2017-12-10 00:00:00.000	2017-12-19 00:00:00.000	91.28	Frankfurt a.M. 	Germany	123.79	18	2228.22	Thüringer Rostbratwurst	Leverling	Janet	Sales Representative	Lehmanns Marktstand	Renate Messner	Frankfurt a.M. 	Germany	069-0245984
